x,y,is_goal,period,Assisted,Zone,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,DirectFreekick,OwnGoal,OtherBodyPart,DirectCorner
94.4,49.2,True,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
90.2,37.6,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
91.4,34.6,False,SecondHalf,True,Center,,,True,,True,True,,,,,,,,,,,,,
91.6,55.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
89.2,64.0,False,SecondHalf,True,Center,,,True,,,,,True,,,True,,,True,,,,,
74.8,41.0,False,SecondHalf,,Center,,,True,,,,,,,,,,,,,True,,,
81.5,64.6,False,SecondHalf,,Center,True,,,True,,,,,True,True,,,,,,,,,
88.2,44.3,True,SecondHalf,True,Center,True,,True,,,,,True,,,True,,,,,,,,
91.1,44.2,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
80.3,34.4,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
94.6,47.4,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
97.6,51.9,True,FirstHalf,,Center,,,,,True,True,True,True,,,,,,,,,,,
85.6,43.2,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
85.0,43.0,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
90.7,36.1,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
85.6,42.1,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
75.8,43.6,False,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
90.1,36.0,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
88.1,47.0,False,FirstHalf,,Center,,True,,True,,True,,True,,,,,,,,,,,
91.2,37.4,False,FirstHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
85.7,41.8,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
93.5,43.8,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
89.9,66.2,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
94.2,34.4,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
90.3,68.3,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
90.6,50.3,False,SecondHalf,True,Center,True,,,True,True,True,,,,True,,,,,,,,,
77.5,65.2,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
91.4,44.3,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
95.1,66.2,False,SecondHalf,True,Center,True,,True,,,,,True,,,True,,,,,,,,
87.4,57.9,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
98.0,44.8,False,FirstHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
89.3,58.9,False,FirstHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
95.7,49.8,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
80.6,64.2,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.1,67.3,False,FirstHalf,,Center,,True,True,,,True,,,,True,,,,,,,,,
79.2,55.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.9,64.8,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
90.7,62.9,False,FirstHalf,True,Center,,,True,,,True,,,,,True,,,,,,,,
93.0,47.2,False,FirstHalf,,Center,,,,,True,True,True,,,,,,,,,,,,
92.7,41.3,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,True,,,,
97.0,59.3,False,FirstHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
87.8,63.7,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
87.9,52.7,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
78.6,36.4,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
86.7,51.7,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
94.9,54.8,False,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
88.5,69.6,False,SecondHalf,,Center,,,,True,True,,,,,,,,,,,,,,
98.1,48.6,True,SecondHalf,True,Center,,True,True,,,True,,True,,True,,,,,,,,,
93.1,49.0,True,SecondHalf,True,Center,,,True,,True,True,,True,,,,,,,,,,,
92.7,45.0,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
79.1,63.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.5,52.3,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,True,,,,,
91.2,46.1,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
90.0,62.6,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,True,,,,,
76.9,60.0,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
70.9,56.0,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
95.4,67.6,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
98.3,51.6,True,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
89.9,35.6,False,SecondHalf,True,Center,,,,True,,True,,True,True,,,,,,,,,,
92.5,49.6,True,SecondHalf,,Center,True,True,True,,,,,True,,,,,,,,,,,
79.0,43.6,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
85.9,60.9,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
84.7,44.8,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
92.0,48.2,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
72.3,51.1,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
89.8,59.6,False,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
94.5,44.9,False,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
81.3,72.2,False,SecondHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
75.4,60.0,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
77.3,61.4,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
96.1,58.1,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
78.1,73.6,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
95.5,54.6,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
93.9,45.4,False,SecondHalf,True,Center,,True,,True,,True,,True,,True,,,,,,,,,
75.3,46.0,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
93.9,42.5,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
86.5,46.6,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
80.2,56.0,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
72.9,62.2,False,FirstHalf,True,Center,True,,True,,,True,,,,,True,,,,,,,,
73.4,46.7,False,FirstHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
76.8,53.1,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
90.6,42.5,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
88.5,50.0,False,FirstHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
89.6,38.9,False,FirstHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
90.7,51.9,False,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
88.9,56.7,False,SecondHalf,True,Center,,,,,,True,True,True,True,,,,,,,,,,
90.9,58.9,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,True,,,,,
9.2,47.6,True,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,True,,
81.7,46.3,False,SecondHalf,,Center,,,,True,,True,,,,,,True,,,,,,,
75.3,63.6,False,FirstHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
86.8,63.2,False,FirstHalf,,Center,,,,True,,True,,,True,True,,,,,,,,,
88.1,64.4,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
91.2,52.8,False,SecondHalf,,Center,,True,,,,True,True,True,,,,,,,,,,,
96.9,60.0,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
86.5,64.4,False,SecondHalf,,Center,,,True,,,True,,,True,True,,,,,,,,,
97.7,61.1,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
93.2,52.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
88.0,39.7,False,SecondHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
77.4,28.9,False,SecondHalf,,Center,True,True,,True,,,,,,True,,,,,,,,,
79.2,34.0,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
89.1,54.6,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
91.8,47.0,False,SecondHalf,,Center,,True,,True,,True,,True,,,,,,,,,,,
92.3,53.0,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
97.7,68.9,False,SecondHalf,True,Center,,,True,,,,,,,,,True,,,,,,,
78.1,72.8,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
90.9,52.1,False,SecondHalf,True,Center,,True,True,,,True,,True,,True,,,,,,,,,
89.5,60.7,True,FirstHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
94.5,69.2,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
91.4,38.5,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
95.3,52.5,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
93.6,58.1,False,FirstHalf,True,Center,,,,True,True,,,,,,,,,,,,,,
95.0,57.6,False,FirstHalf,True,Center,,,True,,True,True,,,,,,,,,,,,,
93.5,52.9,False,FirstHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
79.4,60.6,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
96.1,66.1,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
74.3,59.4,False,SecondHalf,,Center,True,,,True,True,,,,,True,,,,,,,,,
95.2,49.4,True,SecondHalf,,Center,,True,True,,,,,True,,True,,,,,,,,,
69.4,50.1,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
90.4,51.9,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
95.6,44.3,False,FirstHalf,,Center,,,,,True,True,True,,,,,,,,,,,,
89.6,63.0,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
86.5,36.4,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
78.0,59.7,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
79.9,40.1,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
93.7,47.9,True,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
94.4,55.0,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
73.9,57.9,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
84.2,68.8,False,SecondHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
85.2,23.3,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
91.7,52.1,False,FirstHalf,,Center,,True,,True,,,,True,,,,,,,,,,,
88.2,40.4,False,FirstHalf,True,Center,,,True,,True,,,,,,,,,,,,,,
90.7,44.0,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
89.4,59.0,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
90.1,54.3,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
91.4,34.8,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.6,68.7,False,FirstHalf,,Center,,True,True,,,True,,True,,,,,,,,,,,
78.0,37.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
88.5,50.0,False,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
86.3,43.7,False,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
90.4,40.2,False,SecondHalf,True,Center,,,True,,,,,,,,True,,,,,,,,
84.2,65.4,True,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
83.1,52.8,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
95.2,56.3,False,FirstHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
86.1,59.4,False,FirstHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
91.1,59.3,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
97.6,58.8,False,FirstHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
96.0,51.0,True,FirstHalf,,Center,True,,,True,True,True,,True,,,,,,,,,,,
90.8,43.0,True,FirstHalf,True,Center,,,,True,,True,,True,,,True,,,,,,,,
82.4,57.9,False,FirstHalf,True,Center,,,True,,,,,True,,,True,,,True,,,,,
92.3,54.6,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
91.1,47.7,False,FirstHalf,,Center,,True,,True,,True,,True,,,,,,,,,,,
86.0,41.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
90.3,33.6,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
90.2,43.0,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
80.2,37.0,True,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
82.8,28.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.7,56.9,True,SecondHalf,True,Center,,,True,,,True,,True,,,True,,,True,,,,,
87.3,62.9,False,FirstHalf,,Center,,,,True,True,,,,,,,,,,,,,,
90.2,64.0,True,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.6,51.8,True,FirstHalf,True,Center,,True,,True,,True,,True,,True,,,,True,,,,,
86.2,46.2,False,FirstHalf,True,Center,,True,True,,,,,,,True,,,,,,,,,
91.1,62.6,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
72.1,52.3,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
90.1,61.0,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
80.6,50.7,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
90.8,63.0,False,FirstHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
74.9,67.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.8,41.5,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
77.8,35.8,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
75.4,53.0,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
44.5,28.6,False,SecondHalf,,Back,True,,,True,,,,,,,True,,,,,,,,
85.4,28.8,False,SecondHalf,True,Center,,,,True,,True,,,,,True,,,,,,,,
80.0,66.4,False,FirstHalf,True,Center,,,,True,True,,,,,,,,,,,,,,
87.2,29.9,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
85.3,30.9,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
72.6,51.9,False,FirstHalf,True,Center,True,,,True,,,,,True,,,,,,,,,,
80.6,65.6,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
93.1,62.9,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
96.0,56.4,True,SecondHalf,True,Center,True,,True,,,,,True,,,True,,,True,,,,,
87.0,52.8,False,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
91.6,69.4,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
84.6,49.3,False,SecondHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
92.0,69.3,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
93.1,46.0,True,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
84.4,48.4,False,FirstHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
58.3,26.8,False,SecondHalf,,Center,True,,True,,,,,,,,True,,,,,,,,
90.0,35.2,True,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
74.6,57.7,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
88.1,45.1,True,SecondHalf,True,Center,,True,,True,,,,True,,,,,,True,,,,,
79.9,38.5,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
78.1,74.0,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
78.7,59.7,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
77.2,57.3,False,FirstHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
89.0,47.4,False,FirstHalf,True,Center,,,,True,,True,,,,True,,True,,,,,,,
84.6,69.7,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
81.7,46.7,True,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
61.5,92.6,False,SecondHalf,,Left,True,True,True,,,True,,,,,,,,,,,,,
91.4,53.2,True,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
80.0,67.9,False,SecondHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
86.1,61.0,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,True,,,,,
76.0,60.0,False,SecondHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
90.3,46.0,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
92.7,40.1,False,SecondHalf,True,Center,,,,True,,,,True,,,True,,,,,,,,
92.4,53.0,False,SecondHalf,True,Center,,,,True,,True,,True,True,,,,,,,,,,
86.1,40.9,False,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
94.9,49.3,False,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
80.6,31.5,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
78.1,48.9,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.0,43.1,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
86.7,38.9,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
84.7,45.4,False,FirstHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
87.1,49.9,True,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,True,,,,,
81.1,48.4,True,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
95.9,38.7,True,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,True,,,,,
75.4,47.4,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.3,56.0,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
82.1,32.1,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
94.9,39.9,False,SecondHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
71.6,56.4,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
88.0,38.5,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
87.7,35.2,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
91.8,28.8,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
89.3,70.3,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,
91.2,53.3,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
89.9,32.2,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
87.1,38.7,True,FirstHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
95.5,52.6,True,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
80.2,48.9,False,FirstHalf,True,Center,,,,True,,True,,,,,,,,,,True,,,
85.5,47.7,False,FirstHalf,,Center,,,True,,,True,,,True,,,,,,,,,,
76.5,55.1,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
98.3,41.8,False,FirstHalf,True,Center,True,,True,,True,True,,True,,,,,,,,,,,
90.1,51.7,True,FirstHalf,True,Center,,,True,,True,,,,,,,,,,,,,,
96.4,28.9,False,FirstHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
81.9,47.2,True,FirstHalf,True,Center,,,True,,,,,True,,,True,,,True,,,,,
91.2,52.2,True,FirstHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
84.7,47.0,True,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
90.4,26.7,False,SecondHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
77.1,53.8,False,SecondHalf,,Center,,True,True,,,True,,,,True,,,,,,,,,
83.6,46.3,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
87.0,67.7,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
86.8,35.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
81.2,49.5,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
91.7,53.0,False,SecondHalf,True,Center,,,True,,True,True,,,,True,,,,,,,,,
90.9,55.4,False,SecondHalf,,Center,,,True,,True,True,,,,,,,,,,,,,
93.3,66.7,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
84.0,52.8,False,SecondHalf,True,Center,,,,True,,True,,,,True,,True,,,,,,,
72.8,54.5,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
78.1,30.2,False,SecondHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
96.7,50.1,False,SecondHalf,True,Center,,,,True,True,True,,True,,True,,,,,,,,,
88.1,45.0,True,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
82.5,42.7,False,SecondHalf,,Center,True,,True,,True,,,,,,,,,,,,,,
76.1,43.4,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
91.8,62.4,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
92.4,59.1,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
84.8,64.1,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.1,48.5,False,SecondHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
93.0,38.0,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
77.5,35.8,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
76.7,61.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
93.0,47.9,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
92.1,47.6,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
79.4,34.7,False,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
86.1,33.2,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
85.9,57.7,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
77.3,44.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
90.7,49.7,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
86.9,47.6,False,FirstHalf,,Center,,,,True,True,True,,,,True,,,,,,,,,
96.6,35.1,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
73.1,54.6,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
88.9,44.6,False,FirstHalf,True,Center,,,,True,,True,,True,,,True,,,,,,,,
72.2,53.4,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
95.2,43.0,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
96.8,64.5,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,True,,,,,
87.0,38.5,False,SecondHalf,True,Center,,,True,,True,True,,,,True,,,,,,,,,
91.8,71.3,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
85.6,53.4,False,SecondHalf,True,Center,True,,,True,True,True,,,,True,,,,,,,,,
70.2,61.5,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
83.9,51.1,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
75.2,73.2,False,SecondHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
80.6,31.3,False,FirstHalf,True,Center,,,True,,,True,,,,,,,,,,True,,,
71.6,59.1,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
77.8,65.0,False,FirstHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
75.3,60.7,False,FirstHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
89.8,38.0,False,FirstHalf,True,Center,,True,,True,,,,True,,,,,,True,,,,,
91.8,64.6,False,FirstHalf,True,Center,,,True,,,True,,,,,True,,,,,,,,
88.9,36.0,True,FirstHalf,True,Center,,,,True,,,,True,,,True,,,,,,,,
79.2,33.9,False,FirstHalf,True,Center,True,,True,,True,,,,,,,,,,,,,,
86.8,43.1,True,FirstHalf,True,Center,,,True,,,,,True,,,True,,,True,,,,,
91.4,55.4,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
86.5,37.9,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
89.1,58.5,True,SecondHalf,True,Center,,True,,True,,,,True,,,,,,True,,,,,
88.9,66.6,True,SecondHalf,,Center,,True,,True,,,,True,,,,,,,,,,,
74.6,37.4,False,SecondHalf,,Center,True,True,True,,,True,,,,,,,,,,,,,
70.1,59.7,False,SecondHalf,,Center,,,True,,,,,,,,,,,,,True,,,
78.5,57.8,True,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
70.6,53.8,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
77.8,39.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
75.3,43.2,False,FirstHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
93.1,68.4,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
85.6,34.6,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
88.5,67.3,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
77.1,44.5,False,SecondHalf,,Center,,,True,,,,,,,,,,,,,True,,,
86.5,39.1,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
89.9,38.9,True,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
89.9,52.3,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
79.0,43.8,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
84.6,35.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
97.9,59.6,False,FirstHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
89.5,43.7,True,FirstHalf,True,Center,,True,,True,,,,,,True,,,,,,,,,
80.7,43.3,True,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
90.1,66.7,False,FirstHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
90.7,54.3,True,FirstHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
90.8,42.8,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
74.0,57.9,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
